평점,작성자,작성일,구매옵션,리뷰내용,이미지URL
"5","cook********","2025-04-09","디자인: 크림캔버스 / 두께: 15T(1.5cm) / 사이즈: 140cm x 1m","대형견 타일바닥이 미끄러워 매트 구입했는데. 타일바닥과 너무 잘 어울려요
판매자님 질문에 답변해주셔셔 감사드려요","이미지 없음"
"5","cook********","2025-04-09","디자인: 크림캔버스 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","대형견 타일바닥이 미끄러워 매트 구입했는데. 타일바닥과 너무 잘 어울려요
판매자님 질문에 답변해주셔셔 감사드려요","이미지 없음"
"5","mode*******","2025-04-09","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","사는집에 로하우스로 다 셋팅해놨는데 넘. 좋아서 엄마집 바닥이 폴리싱 타일이라로하우스 매트로 안전하게 깔아놨어요 ㅎㅎ 

매트깔기전에는 조심조심 걸어다니더니
신나서 잘 뛰어다니네요😊","https://phinf.pstatic.net/checkout.phinf/20250409_124/1744180329381mCUls_JPEG/IMG_8034.jpeg?type=f300_300"
"5","byd0****","2025-04-09","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","강아지때문에 구매했어요! 강아지가 물어뜯었는지 금세 뜯겨졌더라구요ㅜㅜ","https://phinf.pstatic.net/checkout.phinf/20250409_58/1744175715785Emmpi_JPEG/IMG_3181.jpeg?type=f300_300"
"5","2002****","2025-04-09","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","배송 빠르고 튼튼해 보여서 좋아요 노견이라 배변판 가는길에 조금더 깔아주고 싶어서 주문했는데 좋아요 막 뛰어다니네요","이미지 없음"
"5","rhrl*****","2025-04-09","디자인: 크림캔버스 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","요청드린 날짜에 맞춰서 배송해주셔서 감사합니다!!","https://phinf.pstatic.net/checkout.phinf/20250409_97/1744155273474dDo0b_JPEG/IMG_5104.jpeg?type=f300_300"
"5","rhrl*****","2025-04-09","디자인: 크림캔버스 / 두께: 15T(1.5cm) / 사이즈: 140cm x 1m","이사하고 아직 짐정리 중이라 못 뜯어보고있는데
박스가 정말 크네용!! 얼른 깔아보고 싶어유
이사날짜 딱 맞춰서 배송요청 드렸는데 어떻게든 맞춰주시려고 노력해주시고 너무너무 감사했어요!!!!😭😭
상담원분은 세상 친절하신 천사분이셨습니당🥹🥹💗
사용해보고 다시 후기남기러 올게용~~","https://phinf.pstatic.net/checkout.phinf/20250409_170/1744155248164nEmWy_JPEG/IMG_5104.jpeg?type=f300_300"
"5","thdu******","2025-04-08","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","강아지가 뛰어다녀도 덜미끄러지고 사이즈 맞게 잘라서 사용할수있어 좋네요","이미지 없음"
"5","yv****","2025-04-08","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","잘 쓰고 있어요 나중에 재구매 의사 있음","https://phinf.pstatic.net/checkout.phinf/20250408_211/1744093879236xo9WP_JPEG/IMG_9106.jpeg?type=f300_300"
"5","aa****","2025-04-08","디자인: 크림캔버스 / 두께: 15T(1.5cm) / 사이즈: 140cm x 1m","예전에 사고 이번에 이사하면서 다시 구입했어요~집에 강아지 친구가 있어서 불편함 없게 거실 전체를 이매트로 깔았는데 너무 좋아요~^^근데 기존꺼 색상이 많이 변했네요 ^^;; ㅎㅎ
제품은 최고니 써보시면 만족들 하실거에요^^","https://phinf.pstatic.net/checkout.phinf/20250408_21/1744075487455JAf5p_JPEG/1000023183.jpg?type=f300_300"
"1","atel******","2025-04-08","디자인: 그레이 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","청소할때마다 너무 힘드네요
넌슬립 기능을 위해 그런건 알겠지만
소재에서 넌슬립이 될텐데 이렇게까지
빨래판을 해두는게 이해가 안되네요
걸레질을 해도 빨래판 틈새까지 전혀 닦이지않아서
정말 힘드네요","https://phinf.pstatic.net/checkout.phinf/20250408_261/1744075375952rQUkR_JPEG/IMG_9229.jpeg?type=f300_300"
"1","atel******","2025-04-08","디자인: 그레이 / 두께: 15T(1.5cm) / 사이즈: 140cm x 1m","청소할때마다 너무 힘드네요
넌슬립 기능을 위해 그런건 알겠지만
소재에서 넌슬립이 될텐데 이렇게까지
빨래판을 해두는게 이해가 안되네요
걸레질을 해도 빨래판 틈새까지 전혀 닦이지않아서
정말 힘드네요","https://phinf.pstatic.net/checkout.phinf/20250408_198/17440753132806aO8n_JPEG/IMG_9229.jpeg?type=f300_300"
"4","ezit*****","2025-04-08","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","이전에도 쓴부분이라 색깔도 똑같이 맞추어야되서 구매했어요.
내구성 좋아서 잘쓰고있어요.","https://phinf.pstatic.net/checkout.phinf/20250408_82/1744047994157nP6G4_JPEG/17440479787766883540271725760637.jpg?type=f300_300"
"5","nobl******","2025-04-07","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","고양이가 뛰어댕겨도 좋아요~ 만족해요","https://phinf.pstatic.net/checkout.phinf/20250407_251/1744031325034PFcoJ_JPEG/PayApp_20250407_220834_1573860696527490130.jpg?type=f300_300"
"5","mh****","2025-04-07","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","댕댕이가 뛰어 다녀도 밀리지 않고 쿠션감도 있어서 좋습니다","https://phinf.pstatic.net/checkout.phinf/20250407_56/1744009474488W7Izh_JPEG/1000003668.jpg?type=f300_300"
"5","mh****","2025-04-07","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","댕댕이가 뛰어 다녀도 밀리지 않고 쿠션감도 있어서 좋습니다","https://phinf.pstatic.net/checkout.phinf/20250407_213/1744009412012GQ33t_JPEG/1000003668.jpg?type=f300_300"
"5","yuhy******","2025-04-06","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","추가로주문해서완성했습니다~","https://phinf.pstatic.net/checkout.phinf/20250406_277/1743939365034D1bgr_JPEG/1000005028.jpg?type=f300_300"
"5","jk****","2025-04-06","디자인: 아이보리 캔버스 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","사이즈를 잘못 계산해서 구매 했는데 재단해서 사용했어오 ㅎㅎ 두툼하고 조아용","https://phinf.pstatic.net/checkout.phinf/20250406_297/1743921276174BMF5S_JPEG/IMG_5504.jpeg?type=f300_300"
"5","pung****","2025-04-06","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","잘쓰고있어요 좋아요","https://phinf.pstatic.net/checkout.phinf/20250406_209/1743914433981znYoN_JPEG/1000026398.jpg?type=f300_300"
"5","eohy****","2025-04-06","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","대만족. 복도혈 2개 사서 T자로 깔았어요 마루를 최소한으로 덮으려구요 ㅎ 강아지가 매트로만 다녀요","https://phinf.pstatic.net/checkout.phinf/20250406_86/1743912319034yk2DU_JPEG/17439123046994155005195332407173.jpg?type=f300_300"
"5","uset*****","2025-04-05","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","강아지가 물어 뜯거나 발톱으로 긁으면 뜯기기는 하지만 미끌어지지는 않네요","https://phinf.pstatic.net/checkout.phinf/20250405_282/1743843210246K7qVz_JPEG/1000002527.jpg?type=f300_300"
"4","nn****","2025-04-05","디자인: 크림캔버스 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","생각보다 작았지만 도톰하고 가벼워요","이미지 없음"
"5","myth*****","2025-04-05","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","마음에 들고 아주 좋아요~ 댕댕이도 미끄러지지 않아서 아주 잘쓰고 있습니다. 사진은 털자르기전에 첨 샀을때~ 털 자른 사진이 오늘 사진이네요 ^^","https://phinf.pstatic.net/checkout.phinf/20250405_257/17438170219463f1z7_JPEG/KakaoTalk_20250405_103613259_02.jpg?type=f300_300"
"5","quee*****","2025-04-04","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","좋아요! 
강아지도 안미끄러져용","이미지 없음"
"5","ahsl********","2025-04-04","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","걸어다닐때 조용하고, 색이 밝아서 관리 잘 해야될듯 하지만 아이들 안미끄러져서 구매 잘 한듯합니다 ㅎ","https://phinf.pstatic.net/checkout.phinf/20250404_90/1743767738504EqmLC_JPEG/1000023299.jpg?type=f300_300"
"5","ksso****","2025-04-04","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","약간 모자른거같아 추가 구매했습니다.. 넘 만족하면서 사용하고있습니다..감사합니다","이미지 없음"
"5","lopk****","2025-04-04","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","미끄럽지않고 강아지가 간식을 흘려도 청소가 쉬워서 좋아요","https://phinf.pstatic.net/checkout.phinf/20250404_36/1743732621155gsXQ2_JPEG/IMG_5719.jpeg?type=f300_300"
"5","hjin****","2025-04-04","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","가격,품질,배송 모두 맘아 드네요. 강아지 미끄러짐 역시 없고 색상도 맘에 들어요 지금은 복도에만 깔았는데 다른곳에도 깔까해서 더 구매할까 생각중이예요","https://phinf.pstatic.net/checkout.phinf/20250404_140/17436933016518Bm5Q_JPEG/tmp_2393569066333247710.jpg?type=f300_300"
"5","ckal****","2025-04-03","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","강아지가
편하게 뛰어다닙니다.","이미지 없음"
"5","yuhy******","2025-04-02","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","부족해서추가로주문했네요~~","https://phinf.pstatic.net/checkout.phinf/20250402_81/1743605629542uaAsv_JPEG/1000004934.jpg?type=f300_300"
"5","yuhy******","2025-04-02","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","가격이비싸긴하지만제법괜찮아요~","https://phinf.pstatic.net/checkout.phinf/20250402_124/1743605597210r9NLm_JPEG/1000004934.jpg?type=f300_300"
"5","ksso****","2025-04-02","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","검색하면 비슷한 물건들이 넘처나지만,가격이나 사용후기 보고 주문했습니다.오늘 물건받아보고 넘 좋고,냄새없고,울 강아지 잘놀아서.. 감사합니다","이미지 없음"
"5","io****","2025-04-02","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 50cm","3번째구매입니당~~!","https://phinf.pstatic.net/checkout.phinf/20250402_229/1743590782536mkgb0_JPEG/IMG_6030.jpeg?type=f300_300"
"5","io****","2025-04-02","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","추가구매했는데 좋습니다!","https://phinf.pstatic.net/checkout.phinf/20250402_70/1743590732241AAox0_JPEG/IMG_6030.jpeg?type=f300_300"
"5","io****","2025-04-02","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 50cm","전에 쓰다가 추가구매했는데 좋습니다!","https://phinf.pstatic.net/checkout.phinf/20250402_120/174359067128765wPt_JPEG/IMG_6030.jpeg?type=f300_300"
"5","abab****","2025-04-02","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","다른매트보다 두께감 쿠션감 좋아요
다른매트는 이크기가 너무 휘어와서 쓰기힘들었는데
납작하게 잘펴지고 겉에 코팅이 되어있어 미끄럼 방지도 잘돼요","https://phinf.pstatic.net/checkout.phinf/20250402_110/1743589484713gry9P_JPEG/IMG_6097.jpeg?type=f300_300"
"5","qkdr******","2025-04-02","디자인: 아이보리 캔버스 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","빠른 배송 감사합니다","https://phinf.pstatic.net/checkout.phinf/20250402_273/1743582547604UAkmG_JPEG/IMG_1715.jpeg?type=f300_300"
"5","golx****","2025-04-02","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","기존쓰던매트인데 좋아서 추가구매했습니다~~~ㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250402_216/1743581406424H75p4_JPEG/image.jpg?type=f300_300"
"5","khy1****","2025-04-02","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","아이가 사용하기에 적합한 매트인듯합니다.","이미지 없음"
"5","eu****","2025-04-01","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","방에 부분적으로 깔아놨던걸 의자 움직일수있는 부분빼고 싹 다 깔았네요.
치매가 와서 자꾸 구석으로 가서 미끄러워 넘어지길 반복..(방바닥이 제법 미끄러워요ㅜ.ㅜ)
전에 쓰던것도 야무지게 재활용^^
벽에도 붙이고~^^
색 차이가 많이 나긴 하지만  몽땅 새것으로 하기에는
사이즈 애매..남는게 많아질거 같아서..
다 하고나니 꽤 만족스러워요~
진작할걸..","https://phinf.pstatic.net/checkout.phinf/20250401_169/1743512613533rKnpR_JPEG/1000007205.jpg?type=f300_300"
"5","chh1***","2025-04-01","디자인: 마블 아이보리 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","현관에서 깡총거려서 ㅡ깔고 안심","https://phinf.pstatic.net/checkout.phinf/20250401_134/1743491703650e2loc_JPEG/1743491698315.jpg?type=f300_300"
"5","miss*******","2025-04-01","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","안미끄럽고 상당히 좋네요 감사합니다","이미지 없음"
"5","hjcj****","2025-04-01","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","깔끔하고 우리아이가. 완전좋아해요~미끄러지지않아 엄청 좋아하면서 뛰어다니네요~~~배송도빠르고 영역표시하는데 방수도 잘되서 좋아요","https://phinf.pstatic.net/checkout.phinf/20250401_250/1743476816202HqOOC_JPEG/1000007453.jpg?type=f300_300"
"5","ssun*****","2025-03-31","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","맘에들어서 몇개나 더 샀어요 거실 부엌 전체 다 깔았는데 이음새부분 별로 티 안나서 좋아요
눌린자국은 잘 안올라오네요","https://phinf.pstatic.net/checkout.phinf/20250331_111/1743426562593hFfz0_JPEG/IMG_7648.jpeg?type=f300_300"
"5","ssun*****","2025-03-31","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","맘에들어서 몇개나 더 샀어요 거실 부엌 전체 다 깔았는데 이음새부분 별로 티 안나서 좋아요
눌린자국은 잘 안올라오네요","https://phinf.pstatic.net/checkout.phinf/20250331_270/1743426526030rEQhx_JPEG/IMG_7649.jpeg?type=f300_300"
"5","ssun*****","2025-03-31","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","맘에들어서 몇개나 더 샀어요 거실 부엌 전체 다 깔았는데 이음새부분 별로 티 안나서 좋아요
눌린 자국은 잘 안올라오네요","https://phinf.pstatic.net/checkout.phinf/20250331_88/1743426476522I8YXp_JPEG/IMG_7648.jpeg?type=f300_300"
"5","ssun*****","2025-03-31","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","이음새부분 티 많이 안나서 좋아요","https://phinf.pstatic.net/checkout.phinf/20250331_95/1743426421285MQuhr_JPEG/IMG_7649.jpeg?type=f300_300"
"5","dydd******","2025-03-31","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","아이가 매트위에서 올라가서 놀거나 뛸때 미끄러지지않아서 너무 좋아요~","https://phinf.pstatic.net/checkout.phinf/20250331_126/1743413066478ODL76_JPEG/image.jpg?type=f300_300"
"5","yy****","2025-03-31","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","첨에는 돌돌 말아온 상태가 안 펴져성 좀 짜증났는데
사용하다보니 길이 들어가네요
쿠션감도 좋고 일단 강쥐가 잘 뛰다니니까
좋아요","https://phinf.pstatic.net/checkout.phinf/20250331_162/1743397762050jBb0h_JPEG/1743397753736.jpg?type=f300_300"
"5","hsc6***","2025-03-30","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","양쪽 슬개골을 수술하면서 거실 전체에 
매트를 깔았어요~
원하는 길이만큼 재단할 수 있어서 너무 좋았고
공놀이를 하거나 뛰어다닐 때도 미끄러지지 않아
만족하고 사용하고 있습니다!","https://phinf.pstatic.net/checkout.phinf/20250330_114/1743334223845tFPow_JPEG/IMG_7425.jpeg?type=f300_300"
"4","si****","2025-03-30","디자인: 크림캔버스 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","제품은 넘 만족인데 2미터 시켰는데 조금 짧게왔네요","이미지 없음"
"5","vb****","2025-03-30","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","두께도 두껍고 폭신하니 마음에 듭니다 사이즈가 미터단위로만 있는게 조금 아쉽네요 ㅠ","이미지 없음"
"5","wowc******","2025-03-30","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","강아지용 패드 잘쓰고있어요","https://phinf.pstatic.net/checkout.phinf/20250330_167/1743319193021HEkdO_JPEG/17433191795117334871757830676175.jpg?type=f300_300"
"5","life*****","2025-03-30","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 110cm x 50cm","깔끔하고 쿠션감이 좋아요","https://phinf.pstatic.net/checkout.phinf/20250330_240/1743297366338dVbj7_JPEG/tmp_5879886880602624255.jpg?type=f300_300"
"5","life*****","2025-03-30","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","깔끔하고 쿠션감이 좋아요","https://phinf.pstatic.net/checkout.phinf/20250330_82/1743297339444DLmC4_JPEG/tmp_7310709239406820887.jpg?type=f300_300"
"5","life*****","2025-03-30","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","깔끔하고 쿠션감도 좋아요","https://phinf.pstatic.net/checkout.phinf/20250330_97/1743297311682P4DBu_JPEG/tmp_460999441747697615.jpg?type=f300_300"
"5","mins******","2025-03-30","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","네 깔고나니 훨씬 낫리ㅣ요","https://phinf.pstatic.net/checkout.phinf/20250330_76/1743293757317P0Tuz_JPEG/PayApp_20250330_091547_5085726257476851975.jpg?type=f300_300"
"5","heo7***","2025-03-30","디자인: 마블 화이트 / 두께: 15T(1.5cm) / 사이즈: 140cm x 1m","푹신푹신하고 저렴한 매트와는 달라요 
튼튼하고 걸을때 소리도 안나요
재구매의사 있습니다","이미지 없음"
"5","ah****","2025-03-29","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","가성비 있고 좋습니다. 고양이가 가끔 손톱 긁는데 좋아하는거같아요","https://phinf.pstatic.net/checkout.phinf/20250329_266/1743241966260xWeRe_JPEG/IMG_5288.jpeg?type=f300_300"
"5","ah****","2025-03-29","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","가성비로 잘 쓰고 있습니다 고양이가 좋아해요","https://phinf.pstatic.net/checkout.phinf/20250329_102/17432419135200DqFk_JPEG/IMG_5044.jpeg?type=f300_300"
"5","happ********","2025-03-29","디자인: 마블 아이보리 / 두께: 15T(1.5cm) / 사이즈: 110cm x 1m","가격좋고 제품도 아주 좋아요","이미지 없음"
"5","happ********","2025-03-29","디자인: 마블 아이보리 / 두께: 15T(1.5cm) / 사이즈: 140cm x 1m","다른제품 똑같은 것보다 두께도 좋고 가격도 좋습니다~","이미지 없음"
"5","bump***","2025-03-29","디자인: 아이보리 캔버스 / 두께: 15T(1.5cm) / 사이즈: 140cm x 1m","항상 주문하고 있어요~
마니파세요~","https://phinf.pstatic.net/checkout.phinf/20250329_11/1743185808052EzhJC_JPEG/20250215_065042.jpg?type=f300_300"
"5","9150****","2025-03-28","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","안 미끄럽고 너무 좋아요
추천합니다!","https://phinf.pstatic.net/checkout.phinf/20250328_71/1743149270425BpPPv_JPEG/IMG_2192.jpeg?type=f300_300"
"5","9150****","2025-03-28","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","문이도 친절하게 잘 응대해 주시고 주문 다음날 바로 배송 와서 빨리 시공했습니다
강아지가 앞 미끄러워 하고 편해보여서 너무 좋네요","https://phinf.pstatic.net/checkout.phinf/20250328_26/1743149221732dLUEt_JPEG/IMG_2194.jpeg?type=f300_300"
"5","loui*****","2025-03-28","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","강아지가 좋아해요 배깔고 눕고 있더라고요 근데 자꾸 쉬를 조금씩 싸네요 왜그럴까요? 양이 택도 없네요 집에 깔려면 백만원 들거 같아요ㅠㅠ","이미지 없음"
"5","love******","2025-03-28","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","다른매트랑비교하다 여기가 좀더  저렴하고 두꺼워서 시켰는데  넘 맘에 듭니다.  두꺼운거  주문하길
잘했어요","https://phinf.pstatic.net/checkout.phinf/20250328_123/1743140333368AdDM4_JPEG/1743140319097.jpg?type=f300_300"
"4","uset*****","2025-03-28","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","깔자마자 강아지가 발톱으로 끌으니 코딩이 벗겨졌어요","https://phinf.pstatic.net/checkout.phinf/20250329_250/1743208936161zSpqz_JPEG/1000002493.jpg?type=f300_300"
"5","love****","2025-03-28","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","강아지 울타리 안에 깔아주다가 그냥 바닥에 깔았는데 여러모로 활용성 좋네요^^ 정전기 안 나고 미끄럼방지라 막 움직이지 않아 좋아요~","https://phinf.pstatic.net/checkout.phinf/20250328_106/1743118058105hdOGg_JPEG/1000004328.jpg?type=f300_300"
"5","ytjd****","2025-03-27","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","만족합니다 만족합니다 만족합니다 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250327_10/1743072238842T3Lt9_JPEG/1000032986.jpg?type=f300_300"
"5","ytjd****","2025-03-27","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","만족합니다 만족합니다 만족합니다 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250327_110/1743072207837RwcAz_JPEG/1000032987.jpg?type=f300_300"
"5","sons*******","2025-03-27","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","화면과 색상이 같았고 튼튼해요","이미지 없음"
"5","ksju******","2025-03-27","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","잘쓰고 있어요 감사합니다","https://phinf.pstatic.net/checkout.phinf/20250327_299/1743048075739cfo8A_JPEG/1743048057368.jpg?type=f300_300"
"5","guyb****","2025-03-27","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","말티푸 소형견이라서 9T 했는데 충분히 푹신하고 좋아요😃","https://phinf.pstatic.net/checkout.phinf/20250327_155/17430451182480NFDg_JPEG/IMG_1002.jpeg?type=f300_300"
"5","guyb****","2025-03-27","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","말티푸 소형견이라서 9T로 했는데 충분히 푹신하고 좋아요😁 냄새도 안나서 맘에 들어요 감사합니다.","https://phinf.pstatic.net/checkout.phinf/20250327_65/1743045037776PlvmU_JPEG/IMG_1004.jpeg?type=f300_300"
"5","de****","2025-03-27","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","완벽방수에 편안합니다","이미지 없음"
"5","tami********","2025-03-26","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","참좋네요.두께도 두껍고.오래잘사용할꺼같네요","https://phinf.pstatic.net/checkout.phinf/20250326_53/1742995713246U6mCJ_JPEG/1000009799.jpg?type=f300_300"
"5","yong****","2025-03-26","디자인: 마블 아이보리 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","빠른배송 좋은품질 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250326_292/1742987718087Voenp_JPEG/tmp_867079196023636499.jpg?type=f300_300"
"5","jjwy******","2025-03-26","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","노견강아지때문에 설치했어요 좋습니다","https://phinf.pstatic.net/checkout.phinf/20250326_267/1742985777628Iy4ct_JPEG/1742985765586.jpg?type=f300_300"
"5","jjwy******","2025-03-26","디자인: 마블 화이트 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","좋아요 잘쓰고 있어요 강아지 관절때문에 설치했어요","https://phinf.pstatic.net/checkout.phinf/20250326_134/1742985745694nRjca_JPEG/1742985734848.jpg?type=f300_300"
"5","hos9*****","2025-03-25","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","거실 전체 깔고 ..재주문~
방에서 스트레칭하려고. 길게 깔았는데..
너무 좋아요~~!!","https://phinf.pstatic.net/checkout.phinf/20250325_135/1742898977868j7xub_JPEG/tmp_198689146900464471.jpg?type=f300_300"
"5","ytjd****","2025-03-25","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","만족합니다 만족합니다 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250325_202/1742893197915O7dV2_JPEG/1000032697.jpg?type=f300_300"
"5","ytjd****","2025-03-25","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","만족합니다 만족합니다 만족합니다 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250325_90/1742893155130E1gXF_JPEG/1000032696.jpg?type=f300_300"
"4","sall*****","2025-03-25","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","강아지 십자인대파열로 수술후 여기저기 깔곳이 많네요 미끄러지지는 않고 걸을때 소리가 나네요 ㅋ","https://phinf.pstatic.net/checkout.phinf/20250325_162/1742889100605yFOIt_JPEG/tmp_1929955688924519673.jpg?type=f300_300"
"4","sall*****","2025-03-25","디자인: 그레이 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","강아지 십자인대파열로 수술후 통로까지 더 필요해서 구매했어요","https://phinf.pstatic.net/checkout.phinf/20250325_240/17428888580063gEo5_JPEG/tmp_404124624269335396.jpg?type=f300_300"
"4","jsue******","2025-03-25","디자인: 아이보리 캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","4-5번 구입한것 같아요 강아지를 키워서 
처음에는 거실만 구입후 깔았다가 방, 부엌 
여기저기 다 깔았는데 강아지 안미끄러지고 좋아요","https://phinf.pstatic.net/checkout.phinf/20250325_197/17428700159006LI9k_JPEG/1000015016.jpg?type=f300_300"
"4","zu****","2025-03-24","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 110cm x 1m","강아지가 살짝 미끄러워해요 ㅠㅠ","https://phinf.pstatic.net/checkout.phinf/20250324_199/1742825054217vIfAW_JPEG/1742825044143.jpg?type=f300_300"
"4","zu****","2025-03-24","디자인: 크림캔버스 / 두께: 9T(9mm) / 사이즈: 140cm x 1m","가격이 저렴한만큼 먼지나 이물질이 매트에 끼고 잘안빠져요 ㅠㅠ","https://phinf.pstatic.net/checkout.phinf/20250324_122/1742825016837pVK8v_JPEG/1742825006976.jpg?type=f300_300"
