평점,작성자,작성일,구매옵션,리뷰내용,이미지URL
"5","snj3*****","2025-07-24","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","매트 세 번째 구매 후기 들려드려요!

▪구매 사유
- 애기가 태어나서 푹신하게 누워있을 수 있는 매트와 추후 뛰어다닐 때를 대비해서 깔 매트 구매

▪구매 전 고민
- 수 많은 매트 중 어떤 매트를 구매할 지 엄청나게 고민했습니다.
- 제가 이 매트를 선택한 이유
1)아직 신생아 단계에서 집안 전체 매트를 까는 건 무리라고 생각
2)비싼 돈주고 깔았다가 만족하지 못하는 경우가 있어 먼저 샘플로 써보고 늘려나가고 싶었음 그래서 퍼즐 형식으로 결정
3) 접이식 매트를 살까도 고민했지만 나중에 집안 전체를 깔려면 단차때문에 결국 접이식은 버리고 새로 다시 깔아야 하는 상황이 생기기 때문에 처음부터 전체 늘려나갈 수 있는 매트를 선정(접이식 매트도 비싸요ㅠㅠ)

▪장점
- 매트중에 나름 저렴한?편에 속하지만 성능은 너무 좋음
- 퍼즐 형식이 깔끔하게 맞춰져서 보기에 이쁨
- 시중 매트중에 두꺼운 편에 속해 애기가 뛰어도 안심할 수 있음
- 사이즈가 2가지라 상황별로 맞춤하기 편해서 아주 유용함

▪총평
- 처음부터 에코폼으로 선택하길 정말 잘한 것 같아요! 지금 세 번째 구매인데 계속 늘려나거서 집안 전체 다 깔 예정이에욯ㅎ 감사합니다 에코폼!","https://phinf.pstatic.net/checkout.phinf/20250724_3/1753303507554P9xVL_JPEG/20250614_234832.jpg?type=f300_300"
"5","ksho******","2025-07-23","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","집에 자투리공간에 쓰려고삿어요 화이트사고싶었는데 품절이라ㅜㅜ 급한대로 베이지삿는데 이뿌네요 폭신한편이고 가벼워서좋은데 잘밀려요ㅡㅠ","https://phinf.pstatic.net/checkout.phinf/20250723_44/1753253456118m7pvx_JPEG/1753253449044.jpg?type=f300_300"
"5","kk****","2025-07-23","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","층간소음 방지 잘 되고 탄탄하고 좋아요!","https://phinf.pstatic.net/checkout.phinf/20250723_67/1753236832025PVbFf_JPEG/IMG_0769.jpeg?type=f300_300"
"5","z_zy******","2025-07-22","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","공간이 남아서 더 구매해싸요
폭신폭신하니 너무 좋네요","https://phinf.pstatic.net/checkout.phinf/20250722_145/1753192405249oCVII_JPEG/image.jpg?type=f300_300"
"5","haix*******","2025-07-22","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","쿠션감이 좋아서 아이가 뛰놀도 안심해서 좋아요","https://phinf.pstatic.net/checkout.phinf/20250722_193/1753188375878PiR9W_JPEG/image.jpg?type=f300_300"
"4","madi***","2025-07-22","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","잘 사용하고 있어요^^","이미지 없음"
"5","advi*****","2025-07-22","타입: B타입(50x50x2.5cmx4장) / 색상: 시쉘 화이트","덕분에 아이가 놀다가 넘어져도 크게 울지 않아요
다른 매트도 고민 했지만 그래도 원하는 사이즈 만큼 
꾸밀 수 있어서 한번씩은 분위기 전환을 시켜주고 있습니다 ㅎㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250722_137/1753183899173TkRPt_JPEG/1000029591.jpg?type=f300_300"
"5","asjk****","2025-07-22","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","아이가 장난감을 바닥에 쾅쾅 할때가 있는데 소리 흡수가 잘되는지 옆에서 들어도 소리가 거의 안나요.
매트와 매트 이음새 부분을 어른이 밟고 걸어도 벌어지거나 분리되지가 않으니까 좋네요^^ 만족스럽게 잘 쓰고 있습니다~~","https://phinf.pstatic.net/checkout.phinf/20250722_145/1753165122644quCHl_JPEG/1753165086149.jpg?type=f300_300"
"5","mcko***","2025-07-21","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","배송도빠르고 마음에듭니다 재구매의사있어용~^^","https://phinf.pstatic.net/checkout.phinf/20250721_298/1753101623514AN0RT_JPEG/1753101614008.jpg?type=f300_300"
"5","holm****","2025-07-21","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","아기가 배밀이를 시작했는데 차가운 거실바닥에서 배밀이를 하니 마음이 아파서 거실에 뭔갈 깔아야겠는데 따뜻함도 유지되고 아기가 배밀이할때 미끌리지 않도록 하는게 어떤게 있을까 하다가 이 상품을 찾게 되었어요 한달 넘게 사용했는데 너무 만족스럽네요 색감도 깨끗한 느낌에 아기가 배밀이 할때도 미끌리지 않고  청소하기도 편해요 여름이지만 깔아놨는데도 덥다는 느낌이 안들고 바닥은 찹찹하니 좋아요 아기 배밀이나 기어 다니기 시작하는 아기들 있는 집은 구매해서 거실이나 방에 깔아두면 너무 좋을거 같네요","https://phinf.pstatic.net/checkout.phinf/20250721_292/1753062888881FzLuH_JPEG/1750375047442.jpg?type=f300_300"
"5","fory******","2025-07-20","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","놀이방 넓히면서 사이즈가 애매해서 퍼즐같은 매트를 원해서 구매했는데 사이즈가 정말 딱맞게 떨어져서 좋아요 ㅎㅎ 생각보다 딱딱하지도 않고 아이가 뜯을수 없는 그런 소재인거 같아서 좋아요 
근데 원하는 색상이 품절이라 좀 아쉽네요,,!","https://phinf.pstatic.net/checkout.phinf/20250720_250/17530118742732tLkE_JPEG/image.jpg?type=f300_300"
"5","a902***","2025-07-20","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","잘 닦기고 아이들 넘어져도 안아프고 잘 쓰고 있어요!","https://phinf.pstatic.net/checkout.phinf/20250720_107/1753009241824WCipW_JPEG/image.jpg?type=f300_300"
"5","jo****","2025-07-20","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","한달 사용했는데 만족해요","https://phinf.pstatic.net/checkout.phinf/20250720_294/1753008957767gIXuR_JPEG/17530089502537089451221482805309.jpg?type=f300_300"
"5","jo****","2025-07-20","타입: A타입(100x100x2.5cmx1장) / 색상: 페일 스톤","한달 사용했는데 만족해요","https://phinf.pstatic.net/checkout.phinf/20250720_38/1753008934119Bihjf_JPEG/17530089266732275268153411931104.jpg?type=f300_300"
"5","jo****","2025-07-20","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","한달 사용했는데 만족해요","https://phinf.pstatic.net/checkout.phinf/20250720_149/17530089049739D3oW_JPEG/1753008898574229664255301582335.jpg?type=f300_300"
"5","jo****","2025-07-20","타입: B타입(50x50x2.5cmx4장) / 색상: 페일 스톤","한달 사용했는데 만족해요","https://phinf.pstatic.net/checkout.phinf/20250720_139/1753008871234gtaSq_JPEG/17530088620227302769520143112307.jpg?type=f300_300"
"5","shm2***","2025-07-20","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","좋아여!! 폭신하고 깔금해요 ㅎㅎ","이미지 없음"
"5","shm2***","2025-07-20","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","깔끔하고 좋아요!!","이미지 없음"
"5","dabe****","2025-07-20","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","잘 받았습니다   ㅎ   오래전에 구매하고 다시 구매합니다   표면층에  벗겨짐 없이 오래 쓰고있습니다","https://phinf.pstatic.net/checkout.phinf/20250720_241/1752974615347oPeK8_JPEG/1000028286.jpg?type=f300_300"
"5","dabe****","2025-07-20","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","잘 받았습니다   ㅎ   오래전에 구매하고 다시 구매합니다   표면층에  벗겨짐 없이 오래 쓰고있습니다","https://phinf.pstatic.net/checkout.phinf/20250720_268/1752974580731aHIIG_JPEG/1000028286.jpg?type=f300_300"
"5","snj3*****","2025-07-19","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","매트 세 번째 구매 후기 들려드려요!

▪구매 사유
- 애기가 태어나서 푹신하게 누워있을 수 있는 매트와 추후 뛰어다닐 때를 대비해서 깔 매트 구매

▪구매 전 고민
- 수 많은 매트 중 어떤 매트를 구매할 지 엄청나게 고민했습니다.
- 제가 이 매트를 선택한 이유
1)아직 신생아 단계에서 집안 전체 매트를 까는 건 무리라고 생각
2)비싼 돈주고 깔았다가 만족하지 못하는 경우가 있어 먼저 샘플로 써보고 늘려나가고 싶었음 그래서 퍼즐 형식으로 결정
3) 접이식 매트를 살까도 고민했지만 나중에 집안 전체를 깔려면 단차때문에 결국 접이식은 버리고 새로 다시 깔아야 하는 상황이 생기기 때문에 처음부터 전체 늘려나갈 수 있는 매트를 선정(접이식 매트도 비싸요ㅠㅠ)

▪장점
- 매트중에 나름 저렴한?편에 속하지만 성능은 너무 좋음
- 퍼즐 형식이 깔끔하게 맞춰져서 보기에 이쁨
- 시중 매트중에 두꺼운 편에 속해 애기가 뛰어도 안심할 수 있음
- 사이즈가 2가지라 상황별로 맞춤하기 편해서 아주 유용함

▪총평
- 처음부터 에코폼으로 선택하길 정말 잘한 것 같아요! 지금 세 번째 구매인데 계속 늘려나거서 집안 전체 다 깔 예정이에욯ㅎ 감사합니다 에코폼!","https://phinf.pstatic.net/checkout.phinf/20250719_172/1752932316842LzzpN_JPEG/1000001878.jpg?type=f300_300"
"4","tndm*****","2025-07-19","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","탄탄하니 좋습니다 👍","이미지 없음"
"5","yca4***","2025-07-19","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","이사를 자주 하는 직업이어서 큰 돈 들여 시공하거나 맞춤하기가 부담스럽더라구요. 그래서 옮겨다니는 집마다 사이즈에 맞게 조절할 수 있는 매트가 없을까 고민했는데!! 마침 발견하게 되어 정말 잘 쓰는 중입니다! ^^ 방수도 탁월하고 더러워지면 물티슈로 슥 하고 닦으면 다 지워져요~~ 8개월 아들도 잘 기어다니며 놀고 있고 앉아있다가 혹 넘어져도 아파하지 않네요!! 좋은 상품 감사합니다~~!","이미지 없음"
"5","asgh***","2025-07-18","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","50센치 4장도 판매하니 여기저기 사이즈 맞춰 끼울수있어좋아요!","https://phinf.pstatic.net/checkout.phinf/20250718_123/1752823358256s58wW_JPEG/17528233456544180086050277114712.jpg?type=f300_300"
"5","asgh***","2025-07-18","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","후기 사진에는 홈이 잘 안보였는데 생각보다는 홈과 홈 사이가 티가 나네요!! 그래도 쿠션감, 색감, 가격 전체적으로 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250718_168/1752823302480Q7TmR_JPEG/17528232842623335775658551404837.jpg?type=f300_300"
"5","snj3*****","2025-07-18","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","계속 추가로 구매해서 사용하고있어요~","https://phinf.pstatic.net/checkout.phinf/20250718_190/1752821347647vcuov_JPEG/20250614_234832.jpg?type=f300_300"
"5","snj3*****","2025-07-18","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","제일 가성비좋은 매트 찾다가 결정했는데 성능좋은 것 같아서 만족합니다!","https://phinf.pstatic.net/checkout.phinf/20250718_48/1752819321744sJfwp_JPEG/20250614_234819.jpg?type=f300_300"
"5","z_zy******","2025-07-18","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","아이가 뛰기시작해서 구매했어요","https://phinf.pstatic.net/checkout.phinf/20250718_165/17528191092990dPUT_JPEG/image.jpg?type=f300_300"
"5","z_zy******","2025-07-18","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","생각보다 푹신푹신하네요 !
근데 맨첨에는 본드냄새가 나서 환기시켜야겠어요","https://phinf.pstatic.net/checkout.phinf/20250718_150/1752819076537ShUGI_JPEG/image.jpg?type=f300_300"
"5","sink*****","2025-07-18","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","행사에 사용 예정입니다 두께감 좋아요","https://phinf.pstatic.net/checkout.phinf/20250718_207/1752808603064LsGTO_JPEG/EBB094EB8BA5.jpg?type=f300_300"
"5","aper********","2025-07-17","타입: B타입(50x50x2.5cmx4장) / 색상: 시쉘 화이트","생각보다 도톰해서 좋아요!
공간에 꽉차게 깔면 벌어지지 않고 더 좋을 것 같아요.","https://phinf.pstatic.net/checkout.phinf/20250717_238/1752732908693dXB8c_JPEG/1000022221.jpg?type=f300_300"
"5","aper********","2025-07-17","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","생각보다 도톰해서 좋아요!
공간에 꽉차게 깔면 벌어지지 않고 더 좋을 것 같아요.","https://phinf.pstatic.net/checkout.phinf/20250717_236/1752732877339cTfhK_JPEG/1000022221.jpg?type=f300_300"
"5","dark******","2025-07-17","타입: B타입(50x50x2.5cmx4장) / 색상: 시쉘 화이트","사이즈 재단하기 편하고 푹신해서 층간소음에 걱정이 없어요","https://phinf.pstatic.net/checkout.phinf/20250717_216/1752730492880XKltv_JPEG/image.jpg?type=f300_300"
"5","dark******","2025-07-17","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","푹신하고 오염에 강합니다.","https://phinf.pstatic.net/checkout.phinf/20250717_248/1752730459098LDd3L_JPEG/image.jpg?type=f300_300"
"5","dark******","2025-07-17","타입: B타입(50x50x2.5cmx4장) / 색상: 시쉘 화이트","이제 층간 소음은 걱정 없습니다.","https://phinf.pstatic.net/checkout.phinf/20250717_200/1752730412588LyFV5_JPEG/image.jpg?type=f300_300"
"5","nedg***","2025-07-17","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","배송이 빠릅니다.

공간이 넓어져서 아기가 좋아해요","이미지 없음"
"5","nedg***","2025-07-17","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","배송이 빠릅니다.

공간이 넓어져서 아기가 좋아해요","이미지 없음"
"5","mefo*****","2025-07-17","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","확장이 필요해서 재구매 했습니다. 다행히 색상 같은것은 재고가 남아있었네요.","https://phinf.pstatic.net/checkout.phinf/20250717_142/1752726115693EHQbl_JPEG/image.jpg?type=f300_300"
"5","soph*****","2025-07-17","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","소음도 안나고 단단하면서 쿠션감이 있어서 아이 배밀이에도 딱 좋아요","이미지 없음"
"5","king*****","2025-07-16","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","한달 넘게 사용중인데도 쿠션감도 그대로이고 때도 잘 안타고 좋습니다.","https://phinf.pstatic.net/checkout.phinf/20250716_145/17526675216552M7mJ_PNG/ED9994EBA9B420ECBAA1ECB298202025-07-1620210432.png?type=f300_300"
"5","king*****","2025-07-16","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","한달 넘게 사용중인데도 쿠션감도 그대로이고 때도 잘 안타고 좋습니다.","https://phinf.pstatic.net/checkout.phinf/20250716_57/1752667492125w3RSQ_PNG/ED9994EBA9B420ECBAA1ECB298202025-07-1620210432.png?type=f300_300"
"4","spg0***","2025-07-16","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","안심소재에 가격도착해선택!!
푹신해서 출산후에 매트위에서 걷기편해요~
퍼즐이라 사이가벌어지고하는건 어쩔수없지만 그거빼고좋아요~","https://phinf.pstatic.net/checkout.phinf/20250716_53/1752663974406oks9E_JPEG/1752663943454.jpg?type=f300_300"
"5","lolo****","2025-07-16","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","확장하려고 추가구매했습니다. 구버전보다 퀄리티도 좋은것같고 냄새도 안나서 만족합니다~!!","https://phinf.pstatic.net/checkout.phinf/20250716_156/175262985749211QcD_JPEG/image.jpg?type=f300_300"
"5","wows******","2025-07-15","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","폭신한게 아이가 넘어져도 걱정 없겠어요. 색상도 만족스럽네요 잘쓸께요","이미지 없음"
"5","no15*****","2025-07-15","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","충격 흡수 잘 되고 안심할 수 있어서 좋아요","이미지 없음"
"5","no15*****","2025-07-15","타입: A타입(100x100x2.5cmx1장) / 색상: 우디 로즈","바닥이 목재라서 시공매트를 깔면 썩는다고 해서 퍼즐매트를 사봤는데 관리하기 힘든건 마찬가지네요...ㅋㅋ 그래도 제품 좋은것같습니다","이미지 없음"
"5","sung****","2025-07-14","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","너무 좋아요!! 
일단 푹신하고 이음부분도 잘 맞고 좋아요!","https://phinf.pstatic.net/checkout.phinf/20250714_235/1752483795556PQwLX_JPEG/image.jpg?type=f300_300"
"5","sung****","2025-07-14","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","너무 좋네요! 주문한것중 한개가 들떠서 문의드렸는데 새걸로 하나 보내주셨어요.!!! 빠른처리 너무 감사드리고 잘 사용하겠습니다!","https://phinf.pstatic.net/checkout.phinf/20250714_197/1752483730891KF7NY_JPEG/image.jpg?type=f300_300"
"5","kwon*******","2025-07-14","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","한달 지났는데 들뜨거나 말리는거 없이 잘 쓰고 았어요 ꔷ̑◡ꔷ̑","https://phinf.pstatic.net/checkout.phinf/20250714_145/17524607049943SPsd_JPEG/IMG_7193.jpeg?type=f300_300"
"5","kwon*******","2025-07-14","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","잡고 일어서기 시작하면서 뒤로 엄청 넘어지는데 두께도 두껍고 쿠션감이 있어서 그런지 넘어져도 울지도 않고 좋아요ㅎㅎ 얇은 롤매트 사려다가 두꺼운걸로 선택했는데 써보니 두꺼운게 더 좋네요 ˙ᵕ˙","https://phinf.pstatic.net/checkout.phinf/20250714_249/17524606117338ubjx_JPEG/IMG_7332.jpeg?type=f300_300"
"5","ehrj*****","2025-07-14","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","1년넘게 썼는데 만족스러워서 이사하면서 추가로 샀습니다 ㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250714_116/1752452423949cSNW1_JPEG/1000014649.jpg?type=f300_300"
"5","shan***","2025-07-14","타입: B타입(50x50x2.5cmx4장) / 색상: 시쉘 화이트","잘 받아보았습니다 마음에 드는 편입니다","https://phinf.pstatic.net/checkout.phinf/20250714_58/1752420057585rUPhx_JPEG/1752420047536919596207001955423.jpg?type=f300_300"
"5","yuhe*****","2025-07-13","타입: A타입(100x100x2.5cmx1장) / 색상: 토니 버치","침실 바닥 빈공간에 아이들이 뛰어 다녀서 추가로 구매해 쫙 깔아줬어요~ 덕분에 마음이 편해졌어요^^","https://phinf.pstatic.net/checkout.phinf/20250713_60/1752409637371aY5Pp_JPEG/1000002078.jpg?type=f300_300"
"5","yuhe*****","2025-07-13","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","침실 바닥 빈공간에 아이들이 뛰어 다녀서 추가로 구매해 쫙 깔아줬어요~ 덕분에 마음이 편해졌어요^^","https://phinf.pstatic.net/checkout.phinf/20250713_21/1752409586978o0IL0_JPEG/1000002077.jpg?type=f300_300"
"5","beeu****","2025-07-13","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","푹신해서 걱정없이 쓸수 있어요
넘어져도 문제없고 층간소음 문제 없습니다~~","https://phinf.pstatic.net/checkout.phinf/20250713_128/1752403905119fsjPz_JPEG/IMG_0077.jpeg?type=f300_300"
"5","beeu****","2025-07-13","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","너무 푹신해서 매트리스같아요
층간소음도 없고 좋습니다~","https://phinf.pstatic.net/checkout.phinf/20250713_15/1752403852977F44Jw_JPEG/IMG_0077.jpeg?type=f300_300"
"5","beeu****","2025-07-13","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","너무 푹신해서 매트리스 같아요 ㅎㅎ
너무 잘 사용중입니다. 
넘어져도 문제없고 층간소음 절대 없을거같아요","https://phinf.pstatic.net/checkout.phinf/20250713_166/1752403809676qRMd2_JPEG/IMG_0077.jpeg?type=f300_300"
"5","jaye*****","2025-07-13","타입: A타입(100x100x2.5cmx1장) / 색상: 시쉘 화이트","기존 쓰던 매트가 오래돼서 버리고 새로 샀습니다~ 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250713_39/1752379484915OKt28_JPEG/image.jpg?type=f300_300"
"5","gost******","2025-07-13","타입: B타입(50x50x2.5cmx4장) / 색상: 샌드 베이지","배송이 빨라서 좋습니다.","이미지 없음"
"5","gost******","2025-07-13","타입: A타입(100x100x2.5cmx1장) / 색상: 샌드 베이지","배송이 빨라서 좋습니다","이미지 없음"
